label,text
0,which album includes the release bermuda
0,what is the multiplayer def jam game titled
0,what is the release track on one fine day
0,which state is robert hendricks born in?
0,What type of album is heat wave
0,who was born in edmonton
0,what time zone is roccantica located in?
0,what country produced the film  double bang
0,what country is gil reavill from
0,what position does hockey player billy dea play
0,What is an album by george winston?
0,Which county is amalga in?
0,What is named after sergei korolev
0,Name a film that ernst lubitsch directed
0,why did helene stöcker die
0,who wrote gameprey
0,What is a form of the composition the green man?
0,which american town is george w. thompson's place of death?
0,what kinds of movie is wilco live: ashes of american flags
0,what was the place of birth of la tenorio
0,Which position does rocky nyikeine play
0,in what position does georgi botsiyev play
0,Who is a lawer born in kaunas
0,what is one of avicii's compositions 
0,is war of the worlds science fiction or romance
0,What is a treatment of renal cell carcinoma
0,What is the name of a dubstep album
0,from which country is morgenstern from
0,Which country is grayshott located in
0,Which language was the film the captains first released in
1,What is the active ingredient in methyl salicylate and menthol 0.29/0.076 salve?
1,which country is diclofenac sodium 50 delayed release tablet available in?
1,whats a drug that treats mm
0,Name a comedian born in st. louis
0,what parking would you find the teton range
0,whats sérgio ramos's profession
0,what type of music does dexter wansel make 
0,Where was carla del poggio from
0,What is an artwork from the visual artist aaron siskind
0,which player plays in at midfielder football position
0,who has a forward position in soccer?
0,What is the name of game that david crane (programmer) designed?
0,what hockey position does  alex dampier play 
0,what profession does ravneet chadha have
0,what is the emblem color of lincoln-way central high school
1,what drugs are manufactured by endo pharmaceuticals 
0,who wrote the screenplay for spiral 
0,Who was involved in the bombing of wiener neustadt in world war ii
0,which country is baksho rahashya from
0,what is faker (band)'s album titled
0,where was the battle of chinsurah
0,what country released longing
0,what is the title track off 
0,What kind of music is the album cherish?
0,what kinds of holiday is christmas
0,who is the writer for the episode bowie (flight of the conchords)
0,what is the release track on believe
0,What was the release format for beware / catch this beat?
0,what kind of album is  black coffee best of the decca years
0,Name a location within the united states
0,what is the release type of the album the other side of new york
0,What's an example of an album
0,What kind of release was the empyrean?
0,which production companies produced the film i think i love my wife?
0,Who wrote the album back to me
0,what film was yujiro yajima a cinematographer for?
0,what is santa fe
0,what is a recording of believe called
0,what kind of release was gutter water?
0,what city is with ohio state lines
0,what film genre is electric dragon 80.000 v?
0,Name a writer.
0,what song is by cinerama?
0,who made the composition the house
0,which musician plays the piano
0,what films have amir muhammad (director) directed
0,What's a song written by biffy clyro
0,what is miloš krstić's gender 
0,what is the version of the single palestine
0,who wrote the pilot for life goes on
0,name the developer for the game lost 
0,what is the nationality of april marie eden
0,What is a film produced by charles layton?
0,What kind of movie is sometimes a great notion
0,What is the name of a game in the parodius series
0,who produced the escape in the silent
0,what are the colors of northwestern state university?
0,who is the artist of the song appalachian spring: moderato. coda?
0,Name an album by the artist yui horie
0,who published the videogame advanced dungeons & dragons: cloudy mountain
0,Where did kermit roosevelt die
0,Where is richard greenwood jr from?
0,what's a thriller (genre) movie title
0,Who was the singer songwriter for the film car cemetery
1,is nateglinide 120 tablet over the counter or a prescription drug
0,what is the name of a play whose genre is suspense
0,What was emperor sushun's cause of death?
0,what is the recording of el mirage called
0,what state locates serrano
0,what industry is equity media holdings
0,which country was mother india released in
0,What city was carlos rogers (american football) born in?
0,what is gerald freihofner's gender?
0,What major war occurred in scandinavia
0,What's a soundtrack released in 2007
0,what city can lake tai be found
0,in which conflict did charles pope participate in
0,What subject is being covered in the wicca garden
1,What is a drug that is applied topically?
0,what is a book about economics
0,what movie classification is the film ghost gate
0,in what release is the track ireland
0,which genre of music does brian smith sing in?
0,What kind of job does john clayton (sportscaster) do
0,who was a famous isinglass horse
0,which episodes on the american revolution are featured in the show portraits the americans?
0,what is about american popular music
0,Which language is the composition coming home in
0,what is worcester polytechnic institute's color
0,What is the nationality of bill tobin
0,where did alesha dixon get her start
0,which country is francois mitterrand from
0,What was the author and editor of the book from beirut to jerusalem
0,Is karlheinz pflipsen a male or female
0,who is a marvel universe character?
0,whats the title of a film by  warner bros.
0,Where was bess flowers cremated?
0,Which language is the composition everything i need in
0,which movie is war film
0,Name a rock music album 
0,What brand is tangerine twist barbie?
0,is will an autobiography or biography 
0,Which profession is stu cole known for
0,what type of album is a new world record?
0,What kind of genre is dream 
0,whats a suspense themed book
0,what kind of film is polyester (film) classified as in netflix?
0,what is the cvg game version of silver
0,What's an album made by 1200 techniques
0,what is the ethnicity of hank aaron
0,Where was ria antoniou born
0,what's the title of a fantasy short story anthology
0,what is fantasy 
0,what is a movie classified as a  fantasy film
0,which county is moran in?
0,which country is xodol 10/300 tablet available in?
0,what is a song by Jay-Z is featured by rihanna 
0,What language is the film "The Situation"?
0,what time zone is montelabbate in 
0,Who is the artist that created radioio roots of rock
0,which language is primarily spoken in journey from zanskar
0,what location is in the north american central time zone
0,what is the name of football  midfielder
0,What's an artist signed to warner music group
0,what is a gamebook series called 
0,what is the notable type of fabriano
0,what chemical composition is found in subcutaneous injection
0,What kind of art does eric bouvet do?
0,which conflicts took place in carentan?
0,What position does john tresvant play in basketball
0,What is the geographical scope of the organization national unity front?
0,what county and state is will county / frankfort village in
0,what country is peter a. davis from?
0,What is the place of birth of Daniel Cordiner?
0,which event took place in ladakh
0,Who is a person that died of multiple myeloma
0,what kind of release is community service ii
0,Where is walls crossing?
0,What was the release for the track dangerous?
0,What is an example of a gangsta rap album?
0,What does kyran bracken do for a living
0,who is a founder of msnbc
0,what record label worked closely with sweet thing
0,what films have kiyoshi kurosawa directed?
0,What genre of music is monique brumby
0,What region was Stages released in?
0,What genre of film is soldier boy?
0,where did the arab–israeli conflict happen?
0,what city and state was 7-eleven founded
0,where in india was ganesh naik born
0,where is christos markides birthplace
0,what is the language spoken by spanish people of filipino ancestry
0,what is the genre of the book the english assassin: a romance of entropy
0,What religion does simeon ben gamliel practice
0,which organizations did denis kitchen found?
0,who produced la bamba (film)
0,which genre of music is the album i sommarnattens ljus?
0,What is the name of a person born in rheinfelden?
0,Which film producer was born in morocco?
0,What country is tran buu ngoc from
0,what is was recording released by mtv
0,what is located in malta?
0,who composed i have found me a home
0,Which tv program is in the miniseries genre?
0,who is a pop music artist?
0,What religion is sook-yin lee a part of
0,Name a type of fish in lake of the woods
0,what type of genre is el bachaton de gala
0,what type of artist is mao denda
0,what does 2838 takase orbit
0,what kind of music does romina daniele make?
0,Who was born in the netherlands?
0,What type of college is los angeles pierce college
0,what is an experimental music album
0,What is a studio album by Vanessa Williams?
0,How was three rhapsodies / in the mountain country released
0,what country is james alan holt from
0,Who is the artist that recorded new rose
0,where did maulana azad pass away
0,what kind of album is lil freak?
0,who developed dragon quest v
0,what is a drama television program?
0,Where in europe was strange times released
1,The drug caraderma is a formulation of what chemical
0,Who directed the choreography for les noces
0,what artists are signed to capitol records
0,what person is a composer?
0,Name a song
0,what kind of film is wildschut?
0,Name a person born in slovenia.
0,what's the main language of the chinese film wheels on meals
0,what are the names of maurice bonham carter's parents
0,which state is ridgewood located in
0,what is a jazz fusion album 
0,where in Missouri was angela larocca born
0,Who played defender for hannover 96
0,what kind of release is number the brave
0,Which country is the film zindagi khoobsoorat hai from
0,which orbit has relationship with 12426 racquetball
0,what is a pop music album?
0,tulare county has what city in it?
0,What gaming platform is battle arena toshinden 2 available for
0,nice bombs is which film genre? 
0,who was arthur h. rosenfeld's academic advisor?
0,what type of music is on the album at their best by pentangle
0,what was the name of zac efron album
1,what is the parent disease of stomach cancer?
0,what architectural style was used to develop westwood
0,what subject is the film bigfoot about?
0,what is the notable type of the topic brette
0,around which main star does 2649 oongaq move
0,who recorded the album man to man
0,what movement is adam elsheimer a part of 
0,How did ai iijima die?
0,what genre is grand theft parsons?
0,what is an asteroid that orbits around the sun
0,what gender is hatta rajasa
0,what is the genre of self-portrait with hat?
0,What does 4147 lennon orbit?
0,What language is hollywood confidential filmed in?
0,what's one region that spreadtheword was released in
0,Who recorded underdog?
0,what country is the film  kids + money from
0,evolution is one of the tracks that comprises what?
0,what organization is under international development?
0,what country is milford mill affiliated with 
0,what release is sacramento from?
0,what is the location of morris
0,what is the instance for the christmas film?
1,What is the active ingredient of formulation for candida albicans
0,what kind of music is on the album heroes
0,what is the subject matter in dust bowl
0,Who composed the reasons why?
0,what genre is east coast hip hop a part of 
0,What is the name of the dance music genre album?
0,Where was k.flay born?
0,what classification does  mountain tapir come from
0,What type of agency is interpol classified as?
0,what's an example of an autobiography
0,what style of art does henry villierme paint 
0,what's one of the genres kung fu hustle could be classified as
0,What is an episode of the looney tunes show?
0,what's a family film title
0,which city was marc martínez born 
0,which artist recorded the album the original funkmasters?
0,What sort of music does tevin campbell perform
0,What's a superhero movie that premiered on toonami
0,What type of album is the cathedral of tears
0,What type of film is lone star?
0,What is the name of a comedy film that is also animation
0,What is the nationality of anthony bailey
0,who was homi k. bhabha especially influenced by 
0,what kind of composition is twistin' the night away
0,which artist can play the piano?
0,what is a work by max ernst
0,which artist composes video game music
0,what kind of album is summer nights
0,What airport is near the city elista
0,What gender is gastón filgueira
0,name a insurance  company
0,what kind of album is  defender
0,where is alderwood manor
0,what player played a defender?
1,What is (are) the normal range for a Alpha-1-Fetoprotein test?
1,When should I (you) get a (an) Dipalmitoylphosphatidylcholine test?
1,When should I (you) get a (an) Dipalmitoylphosphatidylcholine test?
1,When should I (you) get a (an) Dipalmitoylphosphatidylcholine test?
1,"When should I (you) get a (an) 1,4-Alpha glucan branching enzyme test?"
1,"When should I (you) get a (an) 1,4-Alpha glucan branching enzyme test?"
1,"When should I (you) get a (an) 1,4-Alpha glucan branching enzyme test?"
1,When should I (you) get a (an) 17-Hydroxycorticosteroids test?
1,When should I (you) get a (an) 17-Hydroxycorticosteroids test?
1,When should I (you) get a (an) 17-Hydroxycorticosteroids test?
1,When should I (you) get a (an) 17-Ketosteroids test?
1,When should I (you) get a (an) 17-Ketosteroids test?
1,When should I (you) get a (an) 17-Ketosteroids test?
1,When should I (you) get a (an) 18-Hydroxycorticosterone test?
1,When should I (you) get a (an) 18-Hydroxycorticosterone test?
1,When should I (you) get a (an) 18-Hydroxycorticosterone test?
1,When should I (you) get a (an) 2-Acetylaminofluorene test?
1,When should I (you) get a (an) 2-Acetylaminofluorene test?
1,When should I (you) get a (an) 2-Acetylaminofluorene test?
1,When should I (you) get a (an) Ercalcidiol test?
1,When should I (you) get a (an) Ercalcidiol test?
1,When should I (you) get a (an) 25-hydroxyvitamin D2 test?
1,When should I (you) get a (an) Methylenedioxyamphetamine test?
1,When should I (you) get a (an) Methylenedioxyamphetamine test?
1,When should I (you) get a (an) Methylenedioxyamphetamine test?
1,When should I (you) get a (an) Beta alanine test?
1,When should I (you) get a (an) Beta alanine test?
1,When should I (you) get a (an) Beta alanine test?
1,When should I (you) get a (an) Docosahexaenoate test?
1,When should I (you) get a (an) Docosahexaenoate test?
1,When should I (you) get a (an) Docosahexaenoate (C22:6w3) test?
1,When should I (you) get a (an) Gamma hydroxybutyrate test?
1,When should I (you) get a (an) Gamma hydroxybutyrate test?
1,When should I (you) get a (an) Gamma hydroxybutyrate test?
1,When should I (you) get a (an) 4-hydroxycoumarins test?
1,When should I (you) get a (an) 4-hydroxycoumarins test?
1,When should I (you) get a (an) 4-hydroxycoumarins test?
1,When should I (you) get a (an) 5'-Nucleotidase test?
1,When should I (you) get a (an) 5'-Nucleotidase test?
1,When should I (you) get a (an) 5'-Nucleotidase test?
1,When should I (you) get a (an) Pyrimidine-5'-Nucleotidase test?
1,When should I (you) get a (an) Pyrimidine-5'-Nucleotidase test?
1,When should I (you) get a (an) Pyrimidine-5'-Nucleotidase test?
1,When should I (you) get a (an) CD73 test?
1,When should I (you) get a (an) CD73 test?
1,When should I (you) get a (an) CD73 test?
1,When should I (you) get a (an) 5-hydroxytryptophan test?
1,When should I (you) get a (an) 5-Hydroxytryptophan test?
1,When should I (you) get a (an) 5-Hydroxytryptophan test?
1,When should I (you) get a (an) 5-Hydroxytryptophan test?
1,When should I (you) get a (an) Mercaptopurine test?
1,When should I (you) get a (an) Mercaptopurine test?
1,When should I (you) get a (an) Mercaptopurine test?
1,When should I (you) get a (an) Temephos test?
1,When should I (you) get a (an) Temephos test?
1,When should I (you) get a (an) Temephos test?
1,When should I (you) get a (an) Abdomen test?
1,When should I (you) get a (an) Abdomen test?
1,When should I (you) get a (an) Abdomen test?
1,When should I (you) get a (an) Abdomen test?
1,When should I (you) get a (an) Abdomen test?
1,"When should I (you) get a (an) Abdomen, NOS test?"
1,When should I (you) get a (an) Abdomen and test?
1,When should I (you) get a (an) Abdomen+ test?
1,When should I (you) get a (an) Abdomen+ test?
1,When should I (you) get a (an) Abdominal pain test?
1,When should I (you) get a (an) Abdominal pain test?
1,When should I (you) get a (an) Abdominal pain test?
1,When should I (you) get a (an) Abdominal pain test?
1,When should I (you) get a (an) Congenital anomalies test?
1,When should I (you) get a (an) ABO group test?
1,When should I (you) get a (an) ABO group test?
1,When should I (you) get a (an) ABO group test?
1,When should I (you) get a (an) Abortions.spontaneous test?
1,When should I (you) get a (an) Abortions.spontaneous test?
1,When should I (you) get a (an) Abortions.spontaneous test?
1,When should I (you) get a (an) Abruptio placenta test?
1,When should I (you) get a (an) Abscess test?
1,When should I (you) get a (an) Abscess test?
1,When should I (you) get a (an) Abscess test?
1,When should I (you) get a (an) Abscess test?
1,When should I (you) get a (an) Abscess test?
1,When should I (you) get a (an) Acanthamoeba sp test?
1,When should I (you) get a (an) Acanthamoeba sp test?
1,When should I (you) get a (an) Acanthocytes test?
1,When should I (you) get a (an) Acanthocytes test?
1,When should I (you) get a (an) Acanthocytes test?
1,When should I (you) get a (an) Acanthocytes test?
1,When should I (you) get a (an) Acceleration test?
1,When should I (you) get a (an) Acceleration test?
1,When should I (you) get a (an) Acceleration test?
1,When should I (you) get a (an) Accidents test?
1,When should I (you) get a (an) Accidents test?
1,When should I (you) get a (an) Accidents test?
1,When should I (you) get a (an) Accident test?
1,When should I (you) get a (an) Acebutolol test?
1,When should I (you) get a (an) Acebutolol test?
1,When should I (you) get a (an) Acebutolol test?
1,When should I (you) get a (an) Acenocoumarol test?
1,When should I (you) get a (an) Acenocoumarol test?
1,When should I (you) get a (an) Acenocoumarol test?
1,When should I (you) get a (an) Acepromazine test?
1,When should I (you) get a (an) Acepromazine test?
1,When should I (you) get a (an) Acepromazine test?
1,When should I (you) get a (an) Acetabulum test?
1,When should I (you) get a (an) Acetabulum test?
1,When should I (you) get a (an) Lower extremity>Acetabulum test?
1,When should I (you) get a (an) Lower extremity>Acetabulum test?
1,When should I (you) get a (an) Acetaldehyde test?
1,When should I (you) get a (an) Acetaldehyde test?
1,When should I (you) get a (an) Acetaldehyde test?
1,When should I (you) get a (an) Acetaminophen test?
1,When should I (you) get a (an) Acetaminophen test?
1,When should I (you) get a (an) Acetaminophen test?
1,When should I (you) get a (an) Acetate test?
1,When should I (you) get a (an) Acetate test?
1,When should I (you) get a (an) Acetate test?
1,When should I (you) get a (an) Acetazolamide test?
1,When should I (you) get a (an) acetaZOLAMIDE test?
1,When should I (you) get a (an) acetaZOLAMIDE test?
1,When should I (you) get a (an) Acetoacetate test?
1,When should I (you) get a (an) Acetoacetate test?
1,When should I (you) get a (an) Acetoacetate test?
1,When should I (you) get a (an) Acetoacetate test?
1,When should I (you) get a (an) Acetoacetate test?
1,When should I (you) get a (an) Acetohexamide test?
1,When should I (you) get a (an) acetoHEXAMIDE test?
1,When should I (you) get a (an) acetoHEXAMIDE test?
1,When should I (you) get a (an) Acetone test?
1,When should I (you) get a (an) Acetone test?
1,When should I (you) get a (an) Acetone test?
1,When should I (you) get a (an) 3-ketoacyl-CoA thiolase test?
1,When should I (you) get a (an) 3-ketoacyl-CoA thiolase test?
1,When should I (you) get a (an) 3-ketoacyl-CoA thiolase test?
1,When should I (you) get a (an) Acetylcholine test?
1,When should I (you) get a (an) Acetylcholine test?
1,When should I (you) get a (an) Acetylcholine test?
1,When should I (you) get a (an) Acetylcholine test?
1,When should I (you) get a (an) Acetylcholinesterase test?
1,When should I (you) get a (an) Acetylcholinesterase test?
1,When should I (you) get a (an) Acetylcholinesterase test?
1,When should I (you) get a (an) Acetylcysteine test?
1,When should I (you) get a (an) Acetylcysteine test?
1,When should I (you) get a (an) Acetylene test?
1,When should I (you) get a (an) Acetylene test?
1,When should I (you) get a (an) Acetylene test?
1,When should I (you) get a (an) N-acetyl-beta-glucosaminidase test?
1,When should I (you) get a (an) N-acetyl-beta-glucosaminidase test?
1,When should I (you) get a (an) N-acetyl-beta-glucosaminidase test?
1,When should I (you) get a (an) N-acetylprocainamide test?
1,When should I (you) get a (an) N-acetylprocainamide test?
1,When should I (you) get a (an) N-acetylprocainamide test?
1,When should I (you) get a (an) Achilles test?
1,When should I (you) get a (an) Achilles test?
1,When should I (you) get a (an) Achilles test?
1,When should I (you) get a (an) Acid phosphatase test?
1,When should I (you) get a (an) Acid phosphatase test?
1,When should I (you) get a (an) Acid phosphatase test?
1,When should I (you) get a (an) AIDS test?
1,When should I (you) get a (an) Acrylaldehyde test?
1,When should I (you) get a (an) Acrylaldehyde test?
1,When should I (you) get a (an) Acrylaldehyde test?
1,When should I (you) get a (an) Acromioclavicular Joint test?
1,When should I (you) get a (an) Acromioclavicular joint test?
1,When should I (you) get a (an) Upper extremity>Acromioclavicular joint test?
1,When should I (you) get a (an) Upper extremity>Acromioclavicular joint test?
1,When should I (you) get a (an) Acrosin test?
1,When should I (you) get a (an) Acrosin test?
1,When should I (you) get a (an) Acrosin test?
1,When should I (you) get a (an) Acrylonitrile test?
1,When should I (you) get a (an) Acrylonitrile test?
1,When should I (you) get a (an) Acrylonitrile test?
1,When should I (you) get a (an) Actinomyces israelii test?
1,When should I (you) get a (an) Actinomyces israelii test?
1,When should I (you) get a (an) Actinomyces israelii test?
1,When should I (you) get a (an) Spectinomycin test?
1,When should I (you) get a (an) Spectinomycin test?
1,When should I (you) get a (an) Spectinomycin test?
1,When should I (you) get a (an) Actin test?
1,When should I (you) get a (an) Actin test?
1,When should I (you) get a (an) Activities of daily living test?
1,When should I (you) get a (an) Acyclovir test?
1,When should I (you) get a (an) Acyclovir test?
1,When should I (you) get a (an) Acyclovir test?
1,When should I (you) get a (an) Addison's disease test?
1,When should I (you) get a (an) Adenine test?
1,When should I (you) get a (an) Adenine test?
1,When should I (you) get a (an) Adenine test?
1,When should I (you) get a (an) Adenine phosphoribosyltransferase test?
1,When should I (you) get a (an) Adenine phosphoribosyltransferase test?
1,When should I (you) get a (an) Adenine phosphoribosyltransferase test?
1,When should I (you) get a (an) Adenine phosphoribosyltransferase test?
1,When should I (you) get a (an) Adenine phosphoribosyltransferase test?
1,When should I (you) get a (an) Adenocarcinoma test?
1,"When should I (you) get a (an) Adenocarcinoma, NOS test?"
1,When should I (you) get a (an) Papillary adenocarcinoma test?
1,"When should I (you) get a (an) Adenoma, NOS test?"
1,When should I (you) get a (an) Adenosine test?
1,When should I (you) get a (an) Adenosine test?
1,When should I (you) get a (an) Adenosine test?
1,When should I (you) get a (an) Adenosine test?
1,When should I (you) get a (an) Adenosine test?
1,When should I (you) have a (an) Alternate binaural loudness balance test ?
1,When should I (you) have a (an) Alveolectomy ?
1,When should I (you) have a (an) Measurement of amikacin ?
1,When should I (you) have a (an) Amikacin ?
1,When should I (you) have a (an) Amikacin (antibiotic) level ?
1,When should I (you) have a (an) DRUG SCREEN QUANTITATIVE AMIKACIN ?
1,When should I (you) have a (an) Amniocentesis ?
1,When should I (you) have a (an) Diagnostic amniocentesis ?
1,When should I (you) have a (an) Amniocentesis; diagnostic ?
1,When should I (you) have a (an) AMNIOCENTESIS DIAGNOSIC ?
1,When should I (you) have a (an) Amputation of thigh through femur ?
1,When should I (you) have a (an) Amputation thigh through femur any level ?
1,When should I (you) have a (an) Amputation thigh through femur any level ?
1,When should I (you) have a (an) AMPUTATION THIGH THROUGH FEMUR ANY LEVEL ?
1,When should I (you) have a (an) Amputation leg through tibia and fibula ?
1,When should I (you) have a (an) Amputation leg through tibia and fibula ?
1,When should I (you) have a (an) AMPUTATION LEG THROUGH TIBIA&FIBULA ?
1,When should I (you) have a (an) Amputation of both lower leg bones ?
1,When should I (you) have a (an) Amputation of lower leg through tibia and fibula ?
1,When should I (you) have a (an) Measurement of androsterone ?
1,When should I (you) have a (an) Androsterone ?
1,When should I (you) have a (an) ANDROSTERONE ?
1,When should I (you) have a (an) Androsterone (hormone) level ?
1,When should I (you) have a (an) Anesthesia ?
1,When should I (you) have a (an) Anesthesia for ?
1,When should I (you) have a (an) Anesthesia for Obstetric Procedures ?
1,When should I (you) have a (an) Replacement aortic valve ?
1,When should I (you) have a (an) Appendectomy ?
1,When should I (you) have a (an) Appendectomy ?
1,When should I (you) have a (an) Appendectomy ?
1,When should I (you) have a (an) APPENDECTOMY ?
1,When should I (you) have a (an) Excision Procedures on the Appendix ?
1,When should I (you) have a (an) Removal of appendix ?
1,When should I (you) have a (an) Appendectomy; for ruptured appendix with abscess or generalized peritonitis ?
1,When should I (you) have a (an) APPENDEC RPTD APPENDIX ABSC/PRITONITIS ?
1,When should I (you) have a (an) Arthrodesis ?
1,When should I (you) have a (an) Unlisted procedure arthroscopy ?
1,When should I (you) have a (an) UNLISTED PROCEDURE ARTHROSCOPY ?
1,When should I (you) have a (an) Unlisted arthroscopic procedure ?
1,When should I (you) have a (an) Autopsy ?
1,When should I (you) have a (an) Postmortem Examination Procedures ?
1,When should I (you) have a (an) Surgical Procedures on the Biliary Tract ?
1,When should I (you) have a (an) Biofeedback Services and Procedures ?
1,When should I (you) have a (an) Bleeding time ?
1,When should I (you) have a (an) Bleeding time ?
1,When should I (you) have a (an) BLEEDING TIME TEST ?
1,When should I (you) have a (an) Measurement of bleeding time ?
1,When should I (you) have a (an) Tarsorrhaphy Procedures on the Eyelids ?
1,When should I (you) have a (an) Blood count ?
1,When should I (you) have a (an) Clotting ?
1,When should I (you) have a (an) Therapeutic apheresis ?
1,When should I (you) have a (an) Blood gases measurement ?
1,When should I (you) have a (an) Transfusion of blood ?
1,When should I (you) have a (an) Transfusion intrauterine fetal ?
1,When should I (you) have a (an) Intrauterine fetal transfusion ?
1,When should I (you) have a (an) TRANSFUSION INTRAUTERINE FETAL ?
1,When should I (you) have a (an) Intrauterine transfusion to fetus ?
1,When should I (you) have a (an) Urea nitrogen; quantitative ?
1,When should I (you) have a (an) ASSAY OF UREA NITROGEN QUANTITATIVE ?
1,When should I (you) have a (an) Therapeutic phlebotomy ?
1,When should I (you) have a (an) Diagnostic bone marrow; biopsy(ies) ?
1,When should I (you) have a (an) DIAGNOSTIC BONE MARROW BIOPSIES ?
1,When should I (you) have a (an) Graft bone ?
1,When should I (you) have a (an) Bradykinin ?
1,When should I (you) have a (an) BRADYKININ ?
1,When should I (you) have a (an) Measurement of bradykinin ?
1,When should I (you) have a (an) Bradykinin (protein) level ?
1,When should I (you) have a (an) Carbamazepine ?
1,When should I (you) have a (an) CARDIOPULMONARY RESUSCITATION ?
1,When should I (you) have a (an) Cardiopulmonary resuscitation ?
1,When should I (you) have a (an) Cardiopulmonary resuscitation (eg in cardiac arrest) ?
1,When should I (you) have a (an) Creation of cerebrospinal fluid shunt ?
1,When should I (you) have a (an) Cesarean delivery ?
1,When should I (you) have a (an) Cesarean delivery ?
1,When should I (you) have a (an) Cesarean Delivery Procedures ?
1,When should I (you) have a (an) Endoscopic retrograde cholangiopancreatography (ERCP) ?
1,When should I (you) have a (an) Endoscopic Retrograde Cholangiopancreatography (ERCP) Procedures ?
1,When should I (you) have a (an) Cholecystectomy ?
1,When should I (you) have a (an) Cholecystectomy ?
1,When should I (you) have a (an) Cholecystectomy ?
1,When should I (you) have a (an) CHOLECYSTECTOMY ?
1,When should I (you) have a (an) Removal of gallbladder ?
1,When should I (you) have a (an) Cholecystectomy with exploration of common duct ?
1,When should I (you) have a (an) Cholecystectomy with exploration of common duct ?
1,When should I (you) have a (an) Cholecystectomy with exploration of common duct ?
1,When should I (you) have a (an) CHOLECYSTECTOMY W/EXPLORATION COMMON DUCT ?
1,When should I (you) have a (an) Cholecystectomy with exploration of common duct; with choledochoenterostomy ?
1,When should I (you) have a (an) Cholecystectomy with exploration of common duct and choledochoenterostomy ?
1,When should I (you) have a (an) CHOLECYSTECTOMY EXPL DUCT CHOLEDOCHOENTEROSTOMY ?
1,When should I (you) have a (an) Cholecystectomy with exploration of common duct; with transduodenal sphincterotomy or sphincteroplasty with or without cholangiography ?
1,When should I (you) have a (an) CHOLECSTC EXPL DUX SPHNCTROTOMY/SPHNCTROP ?
1,When should I (you) have a (an) Sampling of chorionic villus ?
1,When should I (you) have a (an) CHORIONIC VILLUS SAMPLING ?
1,When should I (you) have a (an) Chorionic villus sampling any method ?
1,When should I (you) have a (an) Cineradiography ?
1,When should I (you) have a (an) Suture of ?
1,When should I (you) have a (an) Clot retraction ?
1,When should I (you) have a (an) BLOOD CLOT RETRACTION ?
1,When should I (you) have a (an) Blood clot evaluation (retraction time) ?
1,When should I (you) have a (an) Clot retraction study ?
1,When should I (you) have a (an) Endoscopy Procedures on the Rectum ?
1,When should I (you) have a (an) Colostomy ?
1,When should I (you) have a (an) Colostomy or skin level cecostomy ?
1,When should I (you) have a (an) Colostomy or skin level cecostomy ?
1,When should I (you) have a (an) COLOSTOMY/SKIN LEVEL CECOSTOMY ?
1,When should I (you) have a (an) Colpotomy ?
1,When should I (you) have a (an) Incision Procedures on the Vagina ?
1,When should I (you) have a (an) Community Mental Health Center ?
1,When should I (you) have a (an) Total glossectomy ?
1,When should I (you) have a (an) Complete glossectomy ?
1,When should I (you) have a (an) Removal of lung other than pneumonectomy; with all remaining lung following previous removal of a portion of lung (completion pneumonectomy) ?
1,When should I (you) have a (an) RMVL LUNG OTHER/THAN PNUMEC COMPLETION PNUMEC ?
1,When should I (you) have a (an) Consultations ?
1,When should I (you) have a (an) Keratoplasty Procedures on the Cornea ?
1,When should I (you) have a (an) Keratoplasty (corneal transplant) ?
1,When should I (you) have a (an) Cryopreservation ?
1,When should I (you) have a (an) Excision Procedures on the Bladder ?
1,When should I (you) have a (an) Cystourethroscopy ?
1,When should I (you) have a (an) CYSTOURETHROSCOPY ?
1,When should I (you) have a (an) Cystourethroscopy (separate procedure) ?
1,When should I (you) have a (an) Dacryocystorhinostomy (fistulization of lacrimal sac to nasal cavity) ?
1,When should I (you) have a (an) DACRYOCSTORHINOSTOMY ?
1,When should I (you) have a (an) Fistulization of lacrimal sac to nasal cavity ?
1,When should I (you) have a (an) Dermabrasion ?
1,When should I (you) have a (an) Diagnostic Ultrasound Procedures of the Head and Neck ?
1,When should I (you) have a (an) Dialysis Services and Procedures ?
1,When should I (you) have a (an) Echocardiography Procedures ?
1,When should I (you) have a (an) Ultrasound of heart ?
1,When should I (you) have a (an) Electrocochleography ?
1,When should I (you) have a (an) Electrocochleography ?
1,When should I (you) have a (an) ELECTROCOCHLEOGRAPHY ?
1,When should I (you) have a (an) Electroconvulsive therapy (includes necessary monitoring) ?
1,When should I (you) have a (an) ELECTROCONVULSIVE THERAPY ?
1,When should I (you) have a (an) Electroconvulsive therapy with monitoring ?
1,When should I (you) have a (an) Electroencephalogram (EEG) ?
1,When should I (you) have a (an) Electromyography Procedures ?
1,When should I (you) have a (an) Electron microscopy diagnostic ?
1,When should I (you) have a (an) Diagnostic electron microscopy ?
1,When should I (you) have a (an) ELECTRON MICROSCOPY DIAGNOSTIC ?
1,When should I (you) have a (an) Electrophoresis laboratory testing technique ?
1,When should I (you) have a (an) Embryo transfer intrauterine ?
1,When should I (you) have a (an) EMBRYO TRANSFER INTRAUTERINE ?
1,When should I (you) have a (an) Intrauterine transfer of embryo ?
1,When should I (you) have a (an) Emergency services ?
1,When should I (you) have a (an) Employee assistance program ?
1,When should I (you) have a (an) Repair Procedures on the Esophagus ?
